日時	始値	高値	安値	終値	単純移動平均1/単純移動平均	単純移動平均2/単純移動平均	売買高/売買高+移動平均	単純移動平均1/売買高+移動平均	単純移動平均2/売買高+移動平均	
2021/04/19	29688.32	29808.01	29530.84	29685.37	29676.8060	29539.2700	918230000	964330000	1248585800	
2021/04/20	29355.87	29361.28	29014.36	29100.38	29546.5600	29506.4416	1087390000	978486000	1235306600	
2021/04/21	28660.36	28778.93	28419.84	28508.55	29324.0720	29450.2104	1262320000	1023694000	1235685800	
2021/04/22	28880.78	29192.39	28800.86	29188.17	29233.1680	29409.0672	1083550000	1052128000	1215054200	
2021/04/23	28939.12	29035.34	28770.62	29020.63	29100.6200	29378.2104	955010000	1061300000	1169179800	
2021/04/26	29095.49	29241.28	28896.37	29126.23	28988.7920	29376.2936	974770000	1072608000	1152800200	
2021/04/27	29174.53	29187.11	28990.19	28991.89	28967.0940	29376.1324	1159370000	1087004000	1144296600	
2021/04/28	28935.51	29139.7	28875.91	29053.97	29076.1780	29402.0704	1237080000	1081956000	1130125800	
2021/04/30	28996.66	29046.49	28760.27	28812.63	29001.0700	29405.3804	1350100000	1135266000	1134393400	
2021/05/06	29024.01	29430.22	28966.47	29331.37	29063.2180	29411.5672	1526110000	1249486000	1144120000	
2021/05/07	29330.45	29449.86	29237.36	29357.82	29109.5360	29410.4992	1174040000	1289340000	1118028800	
2021/05/10	29376.89	29685.41	29346.14	29518.34	29214.8260	29413.9248	1126700000	1282806000	1109466400	
2021/05/11	29238.56	29289.12	28535.36	28608.59	29125.7500	29391.1164	1289140000	1293218000	1107996800	
2021/05/12	28712.1	28831.03	27888.59	28147.51	28992.7260	29341.4620	1529390000	1329076000	1119333600	
2021/05/13	27929.01	27961.96	27385.03	27448.01	28616.0540	29245.2224	1408350000	1305524000	1135575200	
2021/05/14	27723.7	28139.96	27723.7	28084.47	28361.3840	29165.0312	1266200000	1323956000	1147328800	
2021/05/17	28310.46	28312.78	27632.53	27824.83	28022.6820	29090.1592	1164980000	1331612000	1148493200	
2021/05/18	27931.57	28481.17	27931.57	28406.84	27982.3320	29037.2012	1231500000	1320084000	1154401200	
2021/05/19	28031.22	28216.65	27842.98	28044.45	27961.7200	28970.6200	1164840000	1247174000	1155616400	
2021/05/20	27875.5	28176.87	27821.96	28098.25	28091.7680	28903.8276	994650000	1164434000	1150467200	
2021/05/21	28269.61	28411.56	28193.03	28317.83	28138.4400	28854.9916	1039307200	1119055440	1153857888	
2021/05/24	28212.32	28584.18	28212.32	28364.61	28246.3960	28799.5116	993970000	1084853440	1152952288	
2021/05/25	28516.99	28576.97	28443.74	28553.98	28275.8240	28756.8312	993874700	1037328380	1151256076	
2021/05/26	28396.62	28710.83	28396.62	28642.19	28395.3720	28716.8112	1096750000	1023710380	1157470876	
2021/05/27	28543.32	28587.21	28360.56	28549.01	28485.5240	28671.4368	2404320000	1305644380	1217277676	
2021/05/28	28912.54	29194.11	28899.66	29149.41	28651.8400	28649.9984	1357150000	1369212940	1234834476	
2021/05/31	29019.45	29147.71	28791.6	28860.08	28750.9340	28640.3864	1020730000	1374564940	1232168076	
2021/06/01	28998.65	29075.47	28611.25	28814.34	28803.0060	28652.6180	907470000	1357284000	1217974076	
2021/06/02	28730.81	29003.55	28565.83	28946.14	28863.7960	28642.9368	1248760000	1387686000	1224582476	
2021/06/03	28890.39	29157.16	28879.15	29058.11	28965.6160	28644.4360	1091980000	1125218000	1230061276	
2021/06/04	28901.42	28991.24	28764.68	28941.52	28924.0380	28637.0476	1056820000	1065152000	1233343276	
2021/06/07	29214	29241.2	28973.05	29019.24	28955.8700	28638.1416	945920000	1050190000	1224805276	
2021/06/08	29046.03	29140.68	28897.64	28963.56	28985.7140	28634.5252	928660000	1054428000	1212468476	
2021/06/09	28901.56	28932.03	28801.83	28860.8	28968.6460	28636.4520	994450000	1003566000	1198242476	
2021/06/10	28799.74	29007.53	28799.74	28958.56	28948.7360	28621.5396	1028200000	990810000	1178326076	
2021/06/11	29030.04	29080.89	28839.54	28948.73	28950.1780	28605.1760	1221150000	1023676000	1180210476	
2021/06/14	29153.11	29208.35	29026.27	29161.8	28978.6900	28590.9144	854230000	1005338000	1169311676	
2021/06/15	29256.03	29480.85	29235.71	29441.3	29074.2380	28624.2228	972790000	1014164000	1156657676	
2021/06/16	29306.14	29434.1	29263.72	29291.01	29160.2800	28669.9628	1028680000	1021010000	1136629276	
2021/06/17	29149.34	29197.68	28875.39	29018.33	29172.2340	28732.7756	997590000	1014888000	1120198876	
2021/06/18	29136.74	29136.74	28957.98	28964.08	29175.3040	28767.9600	1512550000	1073168000	1130052876	
2021/06/21	28506.84	28506.84	27795.86	28010.93	28945.1300	28775.4040	1301080000	1162538000	1135496876	
2021/06/22	28513.07	28895.26	28494.46	28884.13	28833.6960	28794.4956	1173250000	1202630000	1133166876	
2021/06/23	28886.92	29007.83	28860.06	28874.89	28750.4720	28827.7132	944360000	1185766000	1124347676	
2021/06/24	28811.82	28935.34	28758.37	28875.23	28721.8520	28858.7924	842480000	1154744000	1118260876	
2021/06/25	29137.3	29174.17	28992.74	29066.18	28742.2720	28888.7264	904260000	1033086000	1112858988	
2021/06/28	29112.66	29121.28	28984.93	29048.02	28949.6900	28916.0628	870730000	947016000	1107929388	
2021/06/29	28927.44	28951.68	28735.55	28812.61	28935.3860	28926.4080	1034640000	919294000	1109560000	
2021/06/30	28896.31	28998.99	28779.76	28791.53	28918.7140	28932.3816	963360000	923094000	1104224400	
2021/07/01	28832.41	28833.17	28624.8	28707.04	28885.0760	28938.7028	833230000	921244000	1041380800	
2021/07/02	28719.24	28849.32	28688.63	28783.28	28828.4960	28924.0576	904550000	921302000	1023276800	
2021/07/05	28709.57	28731.07	28581.08	28598.19	28738.5300	28913.5820	774290000	902014000	1013419200	
2021/07/06	28677.95	28748.23	28587.61	28643.21	28704.6500	28906.7368	794250000	853936000	1008890400	
2021/07/07	28262.4	28434.99	28161.75	28366.95	28619.7340	28883.5692	1066530000	874570000	1001601200	
2021/07/08	28332.63	28366.76	28118.03	28118.03	28501.9320	28845.9660	1144050000	936734000	1003684000	
2021/07/09	27739.42	28000.02	27419.4	27940.42	28333.3600	28805.9220	1425640000	1040952000	1018436800	
2021/07/12	28412.7	28595.12	28405.6	28569.02	28327.5260	28787.9132	1035770000	1093248000	1022030800	
2021/07/13	28713.82	28852.31	28699.04	28718.24	28342.5320	28778.1004	957996200	1125997240	1023204248	
2021/07/14	28517.31	28696.8	28482.82	28608.49	28390.8400	28768.0080	981180000	1108927240	1022673448	
2021/07/15	28539.32	28571.72	28240.21	28279.09	28423.0520	28740.8292	971170000	1074351240	1020392248	
2021/07/16	28039.26	28201.3	27847.35	28003.08	28435.5840	28703.0032	935580000	976339240	1008969448	
2021/07/19	27663.4	27792.52	27493.63	27652.74	28252.3280	28642.6408	951630000	959511240	1012865448	
2021/07/20	27351.8	27564.52	27330.15	27388.16	27986.3120	28560.5152	1086460000	985204000	1017412248	
2021/07/21	27747.06	27882.43	27438.07	27548	27774.2140	28490.7948	937330000	976434000	1013758248	
2021/07/26	27990.47	28036.47	27786.44	27833.29	27685.0540	28443.3932	966810000	975562000	1012527048	
2021/07/27	27911.93	28036.23	27862.69	27970.22	27678.4820	28403.6388	938970000	976240000	989583848	
2021/07/28	27674.99	27809.86	27466.99	27581.66	27664.2660	28386.4680	1037880000	993490000	979055848	
2021/07/29	27722.61	27798.05	27663.41	27782.42	27743.1180	28342.3996	1169710000	1010140000	978914248	
2021/07/30	27677.89	27699.35	27272.49	27283.59	27690.2360	28278.7476	1236710000	1070016000	990608248	
2021/08/02	27493.32	27834.6	27493.32	27781.02	27679.7820	28234.9792	1062520000	1089158000	999409848	
2021/08/03	27580.03	27724.45	27492.4	27641.83	27614.1040	28178.0052	971870000	1095738000	1002114248	
2021/08/04	27612.9	27636.34	27488.74	27584.08	27614.5880	28119.4476	1074020000	1102966000	1010245848	
2021/08/05	27526.67	27741.55	27526.67	27728.12	27603.7280	28076.0680	955270000	1060078000	1007071048	
2021/08/06	27709.22	27888.87	27709.22	27820.04	27711.0180	28037.2084	991690000	1011074000	1008204248	
2021/08/10	27887.03	28128.61	27808.54	27888.15	27732.4440	28004.4528	1087630000	1016096000	1018380248	
2021/08/11	28045.84	28146.68	27974.99	28070.51	27818.1800	27975.9420	1160130000	1053748000	1028603448	
2021/08/12	28177.2	28279.8	28006.31	28015.02	27904.3680	27952.6152	1044170000	1047778000	1039398648	
2021/08/13	28038.96	28070	27949.33	27977.15	27954.1740	27925.9728	992100000	1055144000	1047312648	
2021/08/16	27806.11	27833.21	27427.38	27523.19	27894.8040	27892.2224	1036550000	1064116000	1046113448	
2021/08/17	27666.94	27750.39	27424.47	27424.47	27802.0680	27864.4800	954190000	1037428000	1038519048	
2021/08/18	27418.08	27671.57	27347.77	27585.91	27705.1480	27850.2996	947490000	994900000	1019393048	
2021/08/19	27398.58	27504.8	27255.58	27281.17	27558.3780	27798.7856	1077364000	1001538800	1021056808	
2021/08/20	27238.45	27316.79	26954.81	27013.25	27365.5980	27730.5860	1232488100	1049616420	1032036484	
2021/08/23	27193.1	27541.63	27193.1	27494.24	27359.8080	27686.0160	944160000	1031138420	1030555684	
2021/08/24	27653.23	27817.89	27653.23	27732.1	27421.3340	27664.1364	959420000	1032184420	1030085684	
2021/08/25	27768.13	27897.72	27684.05	27724.8	27449.1120	27653.0052	912540000	1025194420	1029164084	
2021/08/26	27793.63	27828.28	27684.5	27742.29	27541.3360	27656.5872	861550000	982031620	1025560884	
2021/08/27	27581.24	27670.66	27481.23	27641.14	27666.9140	27666.7064	870150000	909564000	1016908484	
2021/08/30	27867.6	27921.55	27656.63	27789.29	27725.9240	27676.3580	1021740000	925080000	1020284884	
2021/08/31	27690.77	28158.95	27602.21	28089.54	27797.4120	27686.6080	1235240000	980244000	1031022084	
2021/09/01	28179.04	28457.67	28179.04	28451.02	27942.6560	27705.8400	1082660000	1014268000	1036769684	
2021/09/02	28522.46	28626.2	28412.91	28543.51	28102.9000	27744.3140	1058060000	1053570000	1037576884	
2021/09/03	28626.48	29149.65	28607.87	29128.11	28400.2940	27798.1416	1243700000	1128280000	1040536484	
2021/09/06	29501.22	29705.04	29469.35	29659.89	28774.4140	27893.1936	1176830000	1159298000	1038141284	
2021/09/07	29883.92	30048.23	29838.43	29916.14	29139.7340	27978.5984	1257380000	1163726000	1045935684	
2021/09/08	29819.55	30241.87	29787.13	30181.21	29485.7720	28080.1736	1320220000	1211238000	1059869684	
2021/09/09	29959.21	30097.56	29909.92	30008.19	29778.7080	28177.1380	1260350000	1251696000	1067322884	
2021/09/10	30089.45	30381.84	30064.02	30381.84	30029.4540	28283.2868	1486000000	1300156000	1088552084	
2021/09/13	30372.02	30447.37	30229.01	30447.37	30186.9500	28388.3800	1135640000	1291918000	1094310084	
2021/09/14	30584.77	30795.78	30504.81	30670.1	30337.7420	28499.6580	1339010000	1308244000	1104365284	
2021/09/15	30464.17	30573.41	30347.3	30511.71	30403.8420	28597.3060	1205720000	1285344000	1106188884	
2021/09/16	30606.15	30622.39	30202.51	30323.34	30466.8720	28689.6388	1261850000	1285644000	1114896084	
2021/09/17	30387.54	30541.99	30358.93	30500.05	30490.5140	28790.5548	1599330000	1308310000	1139185284	
2021/09/21	30021.25	30051	29832.52	29839.71	30368.9820	28883.2156	1319880000	1345158000	1150518484	
2021/09/22	29744.73	29868.1	29573.88	29639.4	30162.8420	28971.8128	1203590000	1318074000	1160494484	
2021/09/24	30141.61	30276.38	30110.3	30248.81	30110.2620	29078.3288	1425370000	1362004000	1179609684	
2021/09/27	30277.82	30414.61	30197.4	30240.06	30093.6060	29196.6844	1293460000	1368326000	1188253524	
2021/09/28	30142.38	30207.63	30001.99	30183.96	30030.3880	29323.5128	1506770000	1349814000	1199224800	
2021/09/29	29611.92	29679.26	29329.16	29544.29	29971.3040	29405.5148	1603190000	1406476000	1225586000	
2021/09/30	29569.19	29622.27	29311.34	29452.66	29933.9560	29474.3372	1551250000	1476008000	1249259200	
2021/10/01	29235.11	29393.67	28680.73	28771.07	29638.4080	29516.1880	1384430000	1467820000	1268134800	
2021/10/04	29044.47	29046.06	28343.58	28444.89	29279.3740	29544.2920	1324330000	1473994000	1286646000	
2021/10/05	28050.39	28058.67	27460.29	27822.12	28807.0060	29551.5312	1511320000	1474904000	1312292800	
2021/10/06	28033.91	28209.82	27293.62	27528.87	28403.9220	29541.1144	1673820000	1489030000	1338376000	
2021/10/07	27665.97	28015.11	27607.97	27678.21	28049.0320	29524.6612	1330870000	1444954000	1342201200	
2021/10/08	28031.37	28321.35	28018.89	28048.94	27904.6060	29508.5780	1356770000	1439422000	1353165600	
2021/10/11	27977.57	28581.36	27893.32	28498.2	27915.2680	29506.7656	1194170000	1413390000	1358610000	
2021/10/12	28458.88	28468.88	28166.38	28230.61	27996.9660	29470.8656	1134930000	1338112000	1354259200	
2021/10/13	28085.44	28364.99	27993.46	28140.28	28119.2480	29410.0812	1111800000	1225708000	1351658000	
2021/10/14	28264.41	28576.68	28234.01	28550.93	28293.7920	29355.4728	1152660000	1190066000	1347469200	
2021/10/15	28787.26	29082.35	28726.22	29068.63	28497.7300	29310.9696	1143200000	1147352000	1340388400	
2021/10/18	29093.82	29144.33	28924.4	29025.46	28603.1820	29271.6604	1084980000	1125514000	1333373600	
2021/10/19	29117.28	29272.49	29075.37	29215.52	28800.1640	29225.0076	992790000	1097086000	1313645200	
2021/10/20	29385.95	29489.11	29222.32	29255.55	29023.2180	29177.3348	1117800000	1098286000	1312931600	
2021/10/21	29152.74	29220.82	28688.78	28708.58	29054.7480	29098.8740	1041910000	1076136000	1301047600	
2021/10/22	28578.53	28989.5	28546.57	28804.85	29001.9920	29030.5996	1051240000	1057744000	1294868400	
2021/10/25	28527.13	28668.7	28472.55	28600.41	28916.9820	28961.6824	1045760000	1049900000	1286224800	
2021/10/26	28927.61	29160.76	28893.95	29106.01	28895.0800	28905.9208	1141960000	1079734000	1267930000	
2021/10/27	29056.01	29139.22	28870.25	29098.24	28863.6180	28876.2620	1144110000	1084996000	1260899200	
2021/10/28	28871.61	28895.11	28693.06	28820.09	28885.9200	28843.4896	2212790000	1319172000	1301267200	
2021/10/29	28819.16	29000.65	28475.06	28892.69	28903.4880	28789.2448	1564980000	1421920000	1306851600	
2021/11/01	29330.68	29666.83	29267.63	29647.08	29112.8220	28765.5256	1285900000	1469948000	1306549200	
2021/11/02	29462.4	29599.57	29457.18	29520.9	29195.8000	28739.0032	1183560000	1478268000	1293620800	
2021/11/04	29859.74	29880.81	29718.78	29794.37	29335.0260	28749.0064	1482770000	1546000000	1288804000	
2021/11/05	29840.73	29840.73	29504.07	29611.57	29493.3220	28755.3628	1266640000	1356770000	1277419600	
2021/11/08	29735.45	29735.45	29507.05	29507.05	29616.1940	28784.8020	1231790000	1290132000	1271314000	
2021/11/09	29557.55	29750.46	29240.31	29285.46	29543.8700	28818.4248	1200102000	1272972400	1266344880	
2021/11/10	29209.06	29296.88	29079.77	29106.78	29461.0460	28869.8112	1153290000	1266918400	1252023680	
2021/11/11	29046.19	29336.03	29040.08	29277.86	29357.7440	28939.7708	1190300000	1208424400	1232682880	
2021/11/12	29381.45	29661.22	29381.45	29609.97	29357.4240	29017.0412	1321450000	1219386400	1232306080	
2021/11/15	29807.37	29861.88	29718.21	29776.8	29411.3740	29086.1556	1163410000	1205710400	1224571680	
2021/11/16	29749.71	29960.93	29681.25	29808.12	29515.9060	29138.5524	1191190000	1203928000	1224452480	
2021/11/17	29906.68	29909.97	29623.79	29688.33	29632.2160	29196.8612	1173390000	1207948000	1225990880	
2021/11/18	29597.93	29715.95	29402.57	29598.66	29696.3760	29255.1964	1220400000	1213968000	1230334880	
2021/11/19	29641.05	29768.54	29589.19	29745.87	29723.5560	29302.9940	1196350000	1188948000	1232082480	
2021/11/22	29618.55	29806.49	29542.29	29774.11	29723.0180	29331.2132	1065380000	1169342000	1228969680	
2021/11/24	29663.45	29758.05	29212.93	29302.66	29621.9260	29342.3012	1221870000	1175478000	1234445280	
2021/11/25	29469.65	29570.42	29444.45	29499.28	29584.1160	29353.6516	959840000	1132768000	1233127280	
2021/11/26	29324.47	29332.99	28605.61	28751.62	29414.7080	29333.4944	1302900000	1149268000	1240531280	
2021/11/29	28337.96	28776.34	28187.12	28283.92	29122.3180	29316.5080	1530620000	1216122000	1260079680	
2021/11/30	28611.73	28718.7	27819.14	27821.76	28731.8480	29277.1844	2545760000	1512198000	1319860480	
2021/12/01	27866.73	28106.3	27594.01	27935.62	28458.4400	29250.5928	1441190000	1556062000	1335677680	
2021/12/02	27716.2	27938.55	27644.96	27753.37	28109.2580	29196.4872	1348490000	1633792000	1343938880	
2021/12/03	27841.05	28029.57	27588.61	28029.57	27964.8480	29153.7404	1233435700	1619899140	1347511908	
2021/12/06	28069.96	28081.04	27693.91	27927.37	27893.5380	29118.0316	1086940000	1531163140	1302477908	
2021/12/07	28138.82	28618.46	27961.66	28455.6	28020.3060	29100.5480	1292104400	1280432020	1291562884	
2021/12/08	28792.89	28897.44	28621.47	28860.62	28205.3060	29069.0896	1220170000	1236228020	1288933684	
2021/12/09	28827.32	28908.29	28725.47	28725.47	28399.7260	29037.2724	984720000	1163474020	1280980084	
2021/12/10	28542.5	28699.01	28392.87	28437.77	28481.3660	28983.0084	1114090000	1139604880	1266232884	
2021/12/13	28705.26	28793.32	28593.45	28640.49	28623.9900	28944.1652	955790000	1113374880	1253798884	
2021/12/14	28554.86	28672.96	28309.67	28432.64	28619.3980	28901.1888	985940000	1052142000	1243964884	
2021/12/15	28358.47	28525.83	28358.47	28459.72	28539.2180	28868.1592	990230000	1006154000	1235570004	
2021/12/16	28868.37	29070.08	28782.19	29066.32	28607.3880	28866.5408	1053520000	1019914000	1231579204	
2021/12/17	28854.6	28904.94	28503.08	28545.68	28628.9700	28837.2536	1440420000	1085180000	1241584004	
2021/12/20	28325.46	28441.51	27893.18	27937.81	28488.4340	28770.3672	1142330000	1122488000	1234419204	
2021/12/21	28309.6	28533.74	28226.43	28517.59	28505.4240	28719.9988	1015660000	1128432000	1228509204	
2021/12/22	28614.06	28673.77	28473.85	28562.21	28525.9220	28670.1624	875304000	1105446800	1215873764	
2021/12/23	28703.01	28798.37	28640.15	28798.37	28472.3320	28634.5640	813500000	1057442800	1201478164	
2021/12/24	28836.05	28870.13	28773.5	28782.59	28519.7140	28601.9212	746720000	918702800	1182530964	
2021/12/27	28786.33	28805.28	28658.82	28676.46	28667.4440	28559.1448	777480000	845732800	1165776164	
2021/12/28	28953.32	29121.01	28879.68	29069.16	28777.7580	28530.9468	952490000	833098800	1161260564	
2021/12/29	28995.73	29106.28	28729.61	28906.88	28846.6920	28515.1156	852580000	828554000	1146488964	
2021/12/30	28794.24	28904.42	28579.49	28791.71	28845.3600	28486.8128	729840000	811822000	1137288964	
2022/01/04	29098.41	29323.79	28954.56	29301.79	28949.2000	28508.8196	1109930000	884464000	1129570164	
2022/01/05	29288.8	29388.16	29204.45	29332.16	29080.3400	28550.7492	1259720000	980912000	1118734164	
2022/01/06	29136.75	29158.95	28487.87	28487.87	28964.0820	28577.3936	1210640000	1032542000	1065329364	
2022/01/07	28711.53	28813.09	28293.7	28478.56	28878.4180	28599.1112	1289050000	1119836000	1059243764	
2022/01/11	28380.9	28473.47	28089.49	28222.48	28764.5720	28617.8756	1246770000	1223222000	1055174964	
2022/01/12	28449.53	28814.31	28427.6	28765.66	28657.3460	28647.3192	1197950000	1240826000	1053755536	
2022/01/13	28658.22	28660.45	28444.96	28489.13	28488.7400	28669.7896	1163570000	1221596000	1056820736	
2022/01/14	28246.99	28252.96	27889.21	28124.28	28416.0220	28656.5368	1408150000	1261098000	1061462560	
2022/01/17	28332.72	28449.99	28274.18	28333.52	28387.0140	28635.4528	995870000	1202462000	1052490560	
2022/01/18	28451.34	28690.34	28129.66	28257.25	28393.9680	28616.7240	1226570000	1198422000	1062164560	
2022/01/19	27928.89	27958.17	27314.41	27467.23	28134.2820	28577.9024	1513740000	1261580000	1078150560	
2022/01/20	27401.43	27882.53	27217.59	27772.93	27991.0420	28543.2000	1282470000	1285360000	1091217760	
2022/01/21	27404.36	27586.42	27129.61	27522.26	27870.6380	28506.7848	1235000000	1250730000	1101180160	
2022/01/24	27258.45	27627.6	27203.33	27588.37	27721.6080	28471.9308	1080960000	1267748000	1104809360	
2022/01/25	27466.82	27493.75	26890.94	27131.34	27496.4260	28394.5316	1320310000	1286496000	1115480960	
2022/01/26	27105.98	27184.54	26858.68	27011.33	27405.2460	28333.1576	1033470000	1190442000	1099202960	
2022/01/27	27139.88	27193.59	26044.52	26170.3	27084.7200	28262.4572	1545260000	1243000000	1115320160	
2022/01/28	26429.85	26764.85	26289.69	26717.34	26923.7360	28190.4472	1329650000	1261930000	1127879760	
2022/01/31	26690.6	27134.57	26541.65	27001.98	26806.4580	28128.0380	1314610000	1308660000	1145452000	
2022/02/01	27167.14	27410.79	27016.71	27078.48	26795.8860	28059.2424	1373980000	1319394000	1167871200	
2022/02/02	27302.99	27564.62	27289.16	27533.6	26900.3400	28009.2828	1374560000	1387612000	1192984800	
2022/02/03	27330.96	27357.33	27165.93	27241.31	27114.5420	27951.8768	1292790000	1337118000	1213597200	
2022/02/04	27095.9	27455.98	27075.99	27439.99	27259.0720	27886.7100	1357650000	1342718000	1229803600	
2022/02/07	27327.63	27369.68	27085.32	27248.87	27308.4500	27820.3896	1302180000	1340232000	1247787600	
2022/02/08	27318.3	27461.33	27280.25	27284.52	27349.6580	27760.1020	1288150000	1323066000	1270120000	
2022/02/09	27488.65	27633.1	27405.88	27579.87	27358.9120	27691.2252	1502670000	1348688000	1285829600	
2022/02/10	27818.1	27880.7	27575.07	27696.08	27449.8660	27625.7820	1396240000	1369378000	1291290400	
2022/02/14	27305.92	27325.5	26947.65	27079.59	27377.7860	27569.4508	1379810000	1373810000	1298057200	
2022/02/15	27183.56	27205.2	26724.91	26865.19	27301.0500	27504.9160	1343900000	1382154000	1300251200	
2022/02/16	27269.05	27486.09	27227.24	27460.4	27336.2260	27474.4328	1155780000	1355680000	1296611600	
2022/02/17	27431.42	27438.74	27080.92	27232.87	27266.8260	27413.1212	1181010000	1291348000	1295934000	
2022/02/18	26895.16	27216.16	26792.54	27122.07	27152.0240	27358.4388	1126110000	1237322000	1294435600	
2022/02/21	26771.58	26998.47	26549	26910.87	27118.2800	27309.9024	938590000	1149078000	1275653200	
2022/02/22	26515.45	26550.14	26243.73	26449.61	27035.1640	27234.5460	1139040000	1108106000	1281380000	
2022/02/24	26281.35	26357.58	25775.64	25970.82	26737.2480	27143.0888	1594120000	1195774000	1296082000	
2022/02/25	26213.2	26481.6	26160.19	26476.5	26585.9740	27103.4596	1339690000	1227510000	1289120000	
2022/02/28	26457.52	26644.56	26262.63	26526.82	26466.9240	27053.6152	1448220000	1291932000	1295750000	
2022/03/01	26836.74	27013.26	26821.75	26844.72	26453.6940	27026.5136	1247160000	1353646000	1296236400	
2022/03/02	26532.2	26585.3	26313.72	26393.03	26442.3780	26978.7000	1425530000	1410944000	1310019200	
2022/03/03	26628.87	26704.85	26496.72	26577.27	26563.6680	26956.5372	1234940000	1339108000	1306604400	
2022/03/04	26421.85	26421.85	25774.28	25985.47	26465.4620	26915.5028	1529250000	1377020000	1326435600	
2022/03/07	25634.09	25640.41	25006.26	25221.41	26204.3800	26877.5472	1750530000	1437482000	1334646400	
2022/03/08	24974.35	25291.33	24767.33	24790.95	25793.6260	26800.4916	1873400000	1562730000	1356396400	
2022/03/09	24876.49	25084.08	24681.74	24717.53	25458.5260	26709.1136	1500510000	1577726000	1363832400	
2022/03/10	25108.47	25720.31	25099.85	25690.4	25281.1520	26653.5904	1504030000	1631544000	1369034400	
2022/03/11	25495.03	25503.65	24966.5	25162.78	25116.6140	26558.7576	1421330000	1609960000	1370905200	
2022/03/14	25338.64	25631.01	25299.64	25307.85	25133.9020	26481.4192	1187020000	1497258000	1366674400	
2022/03/15	25228.53	25441.67	25219.13	25346.48	25245.0080	26397.6788	1222157000	1367009400	1361254680	
2022/03/16	25574.9	25824.94	25470.46	25762.01	25453.9040	26338.2044	1340094500	1334926300	1362771260	
2022/03/17	26170.38	26702.94	26152.89	26652.89	25646.4020	26312.9392	1474190000	1328958300	1370212860	
2022/03/18	26649.5	26862.43	26592.98	26827.43	25979.3320	26282.8416	1807720000	1406236300	1382414860	
2022/03/22	27091.32	27284.47	27076.33	27224.11	26362.5840	26263.9628	1533230000	1475478300	1387894460	
2022/03/23	27606.79	28056.2	27604.37	28040.16	26901.3200	26302.3856	1414730000	1513992900	1389291260	
2022/03/24	27693.77	28110.39	27624.62	28110.39	27370.9960	26352.1936	1242100000	1494394000	1385219260	
2022/03/25	28338.81	28338.81	27946.79	28149.84	27670.3860	26379.7712	1186850000	1436926000	1386462060	
2022/03/28	28084.08	28084.08	27812.67	27943.89	27893.6780	26408.2120	1110240000	1297430000	1383631260	
2022/03/29	28173.43	28252.42	28063.92	28252.42	28099.3400	26453.4260	1362360000	1263256000	1393081260	
2022/03/30	28250.8	28281.45	27736.27	28027.25	28096.7580	26498.0812	1404420000	1261194000	1411714460	
2022/03/31	27809.97	28101.68	27763.96	27821.43	28038.9660	26552.9540	1340430000	1280860000	1419770060	
2022/04/01	27624.11	27738.31	27399.48	27665.98	27942.1940	26620.7604	1190290000	1281548000	1403616860	
2022/04/04	27685.65	27754.24	27578.81	27736.47	27900.7100	26671.1592	1009460000	1261392000	1390407660	
2022/04/05	27965.94	27965.94	27662.28	27787.98	27807.8220	26721.6056	1155440000	1220008000	1378696460	
2022/04/06	27533.88	27549.67	27214.61	27350.3	27672.4320	26741.8288	1174860000	1174096000	1375804460	
2022/04/07	27032.42	27042.49	26801.79	26888.57	27485.8600	26761.6504	1188110000	1143632000	1366307660	
2022/04/08	27097.05	27185.23	26764.36	26985.8	27349.8240	26777.9916	1270960000	1159766000	1367748460	
2022/04/11	26877.6	27004.5	26720.46	26821.52	27166.8340	26811.4336	1148890000	1187652000	1352534060	
2022/04/12	26606.87	26674.86	26304.08	26334.98	26876.2340	26855.9764	1175860000	1191736000	1329547260	
2022/04/13	26436.06	26885.87	26429.47	26843.49	26774.8720	26938.0780	1165820000	1189928000	1301244060	
2022/04/14	26925.64	27200.89	26890.68	27172	26831.5580	27036.2568	1010050000	1154316000	1281625660	
2022/04/15	26932.48	27203.77	26784.92	27093.19	26853.0360	27092.3684	880060000	1076136000	1256666860	
2022/04/18	26831.45	26851.8	26571.38	26799.71	26848.6740	27157.8456	834810000	1013320000	1233206060	
2022/04/19	27096.49	27100.59	26777.71	26985.09	26978.6960	27224.9352	961960000	970540000	1224203660	
2022/04/20	27210.79	27389.84	27066.18	27217.85	27053.5680	27299.7900	1146540000	966684000	1221178980	
2022/04/21	27259.14	27580.64	27252.83	27553.06	27129.7800	27371.4320	1029120000	970498000	1208740000	
2022/04/22	27197.8	27205.83	26904.38	27105.26	27132.1940	27389.5268	979400000	990366000	1188948400	
2022/04/25	26692.48	26764.48	26487.84	26590.78	27090.4080	27380.0608	1013500000	1026104000	1157179600	
2022/04/26	26743.21	26808.99	26592.99	26700.11	27033.4120	27359.1008	1034500000	1040612000	1137230400	
2022/04/27	26313.14	26406.62	26051.04	26386.63	26867.1680	27292.9596	1655610000	1142426000	1146865600	
2022/04/28	26430.28	26876.95	26348.36	26847.9	26726.1360	27242.4600	1383630000	1213328000	1152526800	
2022/05/02	26851.1	26964.59	26610.86	26818.53	26668.7900	27189.2076	1194200000	1256288000	1152820800	
2022/05/06	26784.29	27072.59	26543.29	27003.56	26751.3460	27151.5944	1498560000	1353300000	1168353600	
