table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja-Hrkt,とよすえきまえ,1025-10,,
stops,stop_name,en,Toyosu Sta.,1025-10,,
stops,stop_name,ja,豊洲駅前,1025-11,,
stops,stop_name,ja-Hrkt,とよすえきまえ,1025-11,,
stops,stop_name,en,Toyosu Sta.,1025-11,,
stops,stop_name,ja,豊洲駅前,1025-12,,
stops,stop_name,ja-Hrkt,とよすえきまえ,1025-12,,
stops,stop_name,en,Toyosu Sta.,1025-12,,
stops,stop_name,ja,豊洲駅前,1025-13,,
stops,stop_name,ja-Hrkt,とよすえきまえ,1025-13,,
stops,stop_name,en,Toyosu Sta.,1025-13,,
stops,stop_name,ja,ＩＨＩ前,1026-01,,
stops,stop_name,ja-Hrkt,あいえいちあいまえ,1026-01,,
stops,stop_name,en,IHI,1026-01,,
stops,stop_name,ja,ＩＨＩ前,1026-02,,
stops,stop_name,ja-Hrkt,あいえいちあいまえ,1026-02,,
stops,stop_name,en,IHI,1026-02,,
stops,stop_name,ja,豊住橋,1027-01,,
stops,stop_name,ja-Hrkt,とよずみばし,1027-01,,
stops,stop_name,en,Toyozumibashi,1027-01,,
stops,stop_name,ja,豊住橋,1027-02,,
stops,stop_name,ja-Hrkt,とよずみばし,1027-02,,
stops,stop_name,en,Toyozumibashi,1027-02,,
stops,stop_name,ja,豊住橋,1027-03,,
stops,stop_name,ja-Hrkt,とよずみばし,1027-03,,
stops,stop_name,en,Toyozumibashi,1027-03,,
stops,stop_name,ja,豊洲一丁目,1028-01,,
stops,stop_name,ja-Hrkt,とよすいっちょうめ,1028-01,,
stops,stop_name,en,Toyosu-Itchōme (Toyosu 1),1028-01,,
stops,stop_name,ja,豊洲一丁目,1028-02,,
stops,stop_name,ja-Hrkt,とよすいっちょうめ,1028-02,,
stops,stop_name,en,Toyosu-Itchōme (Toyosu 1),1028-02,,
stops,stop_name,ja,豊洲一丁目,1028-03,,
stops,stop_name,ja-Hrkt,とよすいっちょうめ,1028-03,,
stops,stop_name,en,Toyosu-Itchōme (Toyosu 1),1028-03,,
stops,stop_name,ja,豊玉北,1029-01,,
stops,stop_name,ja-Hrkt,とよたまきた,1029-01,,
stops,stop_name,en,Toyotama-Kita,1029-01,,
stops,stop_name,ja,豊玉北,1029-02,,
stops,stop_name,ja-Hrkt,とよたまきた,1029-02,,
stops,stop_name,en,Toyotama-Kita,1029-02,,
stops,stop_name,ja,豊玉北四丁目,1031-01,,
stops,stop_name,ja-Hrkt,とよたまきたよんちょうめ,1031-01,,
stops,stop_name,en,Toyotama-Kita-Yonchōme (Toyotama-Kita 4),1031-01,,
stops,stop_name,ja,豊玉北四丁目,1031-02,,
stops,stop_name,ja-Hrkt,とよたまきたよんちょうめ,1031-02,,
stops,stop_name,en,Toyotama-Kita-Yonchōme (Toyotama-Kita 4),1031-02,,
stops,stop_name,ja,豊玉中,1032-01,,
stops,stop_name,ja-Hrkt,とよたまなか,1032-01,,
stops,stop_name,en,Toyotama-Naka,1032-01,,
stops,stop_name,ja,豊玉中,1032-02,,
stops,stop_name,ja-Hrkt,とよたまなか,1032-02,,
stops,stop_name,en,Toyotama-Naka,1032-02,,
stops,stop_name,ja,豊玉中一丁目,1033-01,,
stops,stop_name,ja-Hrkt,とよたまなかいっちょうめ,1033-01,,
stops,stop_name,en,Toyotama-Naka-Itchōme (Toyotama-Naka 1),1033-01,,
stops,stop_name,ja,豊玉中一丁目,1033-02,,
stops,stop_name,ja-Hrkt,とよたまなかいっちょうめ,1033-02,,
stops,stop_name,en,Toyotama-Naka-Itchōme (Toyotama-Naka 1),1033-02,,
stops,stop_name,ja,豊玉中二丁目,1034-01,,
stops,stop_name,ja-Hrkt,とよたまなかにちょうめ,1034-01,,
stops,stop_name,en,Toyotama-Naka-Nichōme (Toyotama-Naka 2),1034-01,,
stops,stop_name,ja,豊玉中二丁目,1034-02,,
stops,stop_name,ja-Hrkt,とよたまなかにちょうめ,1034-02,,
stops,stop_name,en,Toyotama-Naka-Nichōme (Toyotama-Naka 2),1034-02,,
stops,stop_name,ja,豊玉中二丁目,1034-03,,
stops,stop_name,ja-Hrkt,とよたまなかにちょうめ,1034-03,,
stops,stop_name,en,Toyotama-Naka-Nichōme (Toyotama-Naka 2),1034-03,,
stops,stop_name,ja,豊玉中二丁目,1034-04,,
stops,stop_name,ja-Hrkt,とよたまなかにちょうめ,1034-04,,
stops,stop_name,en,Toyotama-Naka-Nichōme (Toyotama-Naka 2),1034-04,,
stops,stop_name,ja,豊海水産埠頭,1035-01,,
stops,stop_name,ja-Hrkt,とよみすいさんふとう,1035-01,,
stops,stop_name,en,Toyomi-Suisan-Futō,1035-01,,
stops,stop_name,ja,豊海水産埠頭,1035-02,,
stops,stop_name,ja-Hrkt,とよみすいさんふとう,1035-02,,
stops,stop_name,en,Toyomi-Suisan-Futō,1035-02,,
stops,stop_name,ja,虎ノ門,1036-01,,
stops,stop_name,ja-Hrkt,とらのもん,1036-01,,
stops,stop_name,en,Toranomon,1036-01,,
stops,stop_name,ja,虎ノ門,1036-02,,
stops,stop_name,ja-Hrkt,とらのもん,1036-02,,
stops,stop_name,en,Toranomon,1036-02,,
stops,stop_name,ja,虎ノ門三丁目,1039-03,,
stops,stop_name,ja-Hrkt,とらのもんさんちょうめ,1039-03,,
stops,stop_name,en,Toranomon-Sanchōme (Toranomon 3),1039-03,,
stops,stop_name,ja,虎ノ門三丁目,1039-04,,
stops,stop_name,ja-Hrkt,とらのもんさんちょうめ,1039-04,,
stops,stop_name,en,Toranomon-Sanchōme (Toranomon 3),1039-04,,
stops,stop_name,ja,虎ノ門五丁目,1040-01,,
stops,stop_name,ja-Hrkt,とらのもんごちょうめ,1040-01,,
stops,stop_name,en,Toranomon-Gochōme (Toranomon 5),1040-01,,
stops,stop_name,ja,虎ノ門五丁目,1040-02,,
stops,stop_name,ja-Hrkt,とらのもんごちょうめ,1040-02,,
stops,stop_name,en,Toranomon-Gochōme (Toranomon 5),1040-02,,
stops,stop_name,ja,都立新宿山吹高校前,1044-01,,
stops,stop_name,ja-Hrkt,とりつしんじゅくやまぶきこうこうまえ,1044-01,,
stops,stop_name,en,Toritsu-Shinjuku-Yamabuki-Kōkō,1044-01,,
stops,stop_name,ja,都立新宿山吹高校前,1044-02,,
stops,stop_name,ja-Hrkt,とりつしんじゅくやまぶきこうこうまえ,1044-02,,
stops,stop_name,en,Toritsu-Shinjuku-Yamabuki-Kōkō,1044-02,,
stops,stop_name,ja,都立足立高校前,1045-01,,
stops,stop_name,ja-Hrkt,とりつあだちこうこうまえ,1045-01,,
stops,stop_name,en,Toritsu-Adachi-Kōkō,1045-01,,
stops,stop_name,ja,都立足立高校前,1045-02,,
stops,stop_name,ja-Hrkt,とりつあだちこうこうまえ,1045-02,,
stops,stop_name,en,Toritsu-Adachi-Kōkō,1045-02,,
stops,stop_name,ja,大塚四丁目,1046-01,,
stops,stop_name,ja-Hrkt,おおつかよんちょうめ,1046-01,,
stops,stop_name,en,Ōtsuka-Yonchōme (Ōtsuka 4),1046-01,,
stops,stop_name,ja,大塚四丁目,1046-02,,
stops,stop_name,ja-Hrkt,おおつかよんちょうめ,1046-02,,
stops,stop_name,en,Ōtsuka-Yonchōme (Ōtsuka 4),1046-02,,
stops,stop_name,ja,都立産業技術高専品川キャンパス前,1048-01,,
stops,stop_name,ja-Hrkt,とりつさんぎょうぎじゅつこうせんしながわ,1048-01,,
stops,stop_name,en,Toritsu-Sangyō-Gijutsu-Kōsen-Shinagawa Campus,1048-01,,
stops,stop_name,ja,都立産業技術高専品川キャンパス前,1048-02,,
stops,stop_name,ja-Hrkt,とりつさんぎょうぎじゅつこうせんしながわ,1048-02,,
stops,stop_name,en,Toritsu-Sangyō-Gijutsu-Kōsen-Shinagawa Campus,1048-02,,
stops,stop_name,ja,都立産業技術高専品川キャンパス前,1048-03,,
stops,stop_name,ja-Hrkt,とりつさんぎょうぎじゅつこうせんしながわ,1048-03,,
stops,stop_name,en,Toritsu-Sangyō-Gijutsu-Kōsen-Shinagawa Campus,1048-03,,
stops,stop_name,ja,東浅草,1049-01,,
stops,stop_name,ja-Hrkt,ひがしあさくさ,1049-01,,
stops,stop_name,en,Higashi-Asakusa,1049-01,,
stops,stop_name,ja,東浅草,1049-02,,
stops,stop_name,ja-Hrkt,ひがしあさくさ,1049-02,,
stops,stop_name,en,Higashi-Asakusa,1049-02,,
stops,stop_name,ja,都立三商前,1050-01,,
stops,stop_name,ja-Hrkt,とりつさんしょうまえ,1050-01,,
stops,stop_name,en,Toritsu-Sanshō,1050-01,,
stops,stop_name,ja,都立三商前,1050-02,,
stops,stop_name,ja-Hrkt,とりつさんしょうまえ,1050-02,,
stops,stop_name,en,Toritsu-Sanshō,1050-02,,
stops,stop_name,ja,早大理工前,1051-01,,
stops,stop_name,ja-Hrkt,そうだいりこうまえ,1051-01,,
stops,stop_name,en,Sōdai-Rikō(Waseda Univ.),1051-01,,
stops,stop_name,ja,早大理工前,1051-02,,
stops,stop_name,ja-Hrkt,そうだいりこうまえ,1051-02,,
stops,stop_name,en,Sōdai-Rikō(Waseda Univ.),1051-02,,
stops,stop_name,ja,八広三丁目,1052-01,,
stops,stop_name,ja-Hrkt,やひろさんちょうめ,1052-01,,
stops,stop_name,en,Yahiro-Sanchōme (Yahiro 3),1052-01,,
stops,stop_name,ja,八広三丁目,1052-02,,
stops,stop_name,ja-Hrkt,やひろさんちょうめ,1052-02,,
stops,stop_name,en,Yahiro-Sanchōme (Yahiro 3),1052-02,,
stops,stop_name,ja,道灌山下,1055-01,,
stops,stop_name,ja-Hrkt,どうかんやました,1055-01,,
stops,stop_name,en,Dōkan-Yamashita,1055-01,,
stops,stop_name,ja,道灌山下,1055-02,,
stops,stop_name,ja-Hrkt,どうかんやました,1055-02,,
stops,stop_name,en,Dōkan-Yamashita,1055-02,,
stops,stop_name,ja,道灌山下,1055-03,,
stops,stop_name,ja-Hrkt,どうかんやました,1055-03,,
stops,stop_name,en,Dōkan-Yamashita,1055-03,,
stops,stop_name,ja,道灌山下,1055-04,,
stops,stop_name,ja-Hrkt,どうかんやました,1055-04,,
stops,stop_name,en,Dōkan-Yamashita,1055-04,,
stops,stop_name,ja,動坂下,1057-01,,
stops,stop_name,ja-Hrkt,どうざかした,1057-01,,
stops,stop_name,en,Dōzaka-Shita,1057-01,,
stops,stop_name,ja,動坂下,1057-02,,
stops,stop_name,ja-Hrkt,どうざかした,1057-02,,
stops,stop_name,en,Dōzaka-Shita,1057-02,,
stops,stop_name,ja,動坂下,1057-03,,
stops,stop_name,ja-Hrkt,どうざかした,1057-03,,
stops,stop_name,en,Dōzaka-Shita,1057-03,,
stops,stop_name,ja,動坂下,1057-04,,
stops,stop_name,ja-Hrkt,どうざかした,1057-04,,
stops,stop_name,en,Dōzaka-Shita,1057-04,,
stops,stop_name,ja,同潤会,1058-01,,
stops,stop_name,ja-Hrkt,どうじゅんかい,1058-01,,
stops,stop_name,en,Dōjunkai,1058-01,,
stops,stop_name,ja,同潤会,1058-02,,
stops,stop_name,ja-Hrkt,どうじゅんかい,1058-02,,
stops,stop_name,en,Dōjunkai,1058-02,,
stops,stop_name,ja,内藤町大京町,1060-01,,
stops,stop_name,ja-Hrkt,ないとうちょうだいきょうちょう,1060-01,,
stops,stop_name,en,Naitōmachi-Daikyōchō,1060-01,,
stops,stop_name,ja,内藤町大京町,1060-02,,
stops,stop_name,ja-Hrkt,ないとうちょうだいきょうちょう,1060-02,,
stops,stop_name,en,Naitōmachi-Daikyōchō,1060-02,,
stops,stop_name,ja,中板橋駅入口,1062-01,,
stops,stop_name,ja-Hrkt,なかいたばしえきいりぐち,1062-01,,
stops,stop_name,en,Naka-Itabashi Sta. Iriguchi,1062-01,,
stops,stop_name,ja,中板橋駅入口,1062-02,,
stops,stop_name,ja-Hrkt,なかいたばしえきいりぐち,1062-02,,
stops,stop_name,en,Naka-Itabashi Sta. Iriguchi,1062-02,,
stops,stop_name,ja,中井橋,1063-01,,
stops,stop_name,ja-Hrkt,なかいばし,1063-01,,
stops,stop_name,en,Nakaibashi,1063-01,,
stops,stop_name,ja,中井橋,1063-02,,
stops,stop_name,ja-Hrkt,なかいばし,1063-02,,
stops,stop_name,en,Nakaibashi,1063-02,,
stops,stop_name,ja,中居堀,1064-01,,
stops,stop_name,ja-Hrkt,なかいぼり,1064-01,,
stops,stop_name,en,Nakaibori,1064-01,,
stops,stop_name,ja,中居堀,1064-02,,
stops,stop_name,ja-Hrkt,なかいぼり,1064-02,,
stops,stop_name,en,Nakaibori,1064-02,,
stops,stop_name,ja,中居堀,1064-03,,
stops,stop_name,ja-Hrkt,なかいぼり,1064-03,,
stops,stop_name,en,Nakaibori,1064-03,,
stops,stop_name,ja,中居堀,1064-04,,
stops,stop_name,ja-Hrkt,なかいぼり,1064-04,,
stops,stop_name,en,Nakaibori,1064-04,,
stops,stop_name,ja,中入谷,1065-01,,
stops,stop_name,ja-Hrkt,なかいりや（あだちく）,1065-01,,
stops,stop_name,en,Naka-Iriya,1065-01,,
stops,stop_name,ja,中入谷,1065-02,,
stops,stop_name,ja-Hrkt,なかいりや（あだちく）,1065-02,,
stops,stop_name,en,Naka-Iriya,1065-02,,
stops,stop_name,ja,中入谷,1066-01,,
stops,stop_name,ja-Hrkt,なかいりや（たいとうく）,1066-01,,
stops,stop_name,en,Naka-Iriya,1066-01,,
stops,stop_name,ja,中入谷,1066-02,,
stops,stop_name,ja-Hrkt,なかいりや（たいとうく）,1066-02,,
stops,stop_name,en,Naka-Iriya,1066-02,,
stops,stop_name,ja,中葛西五丁目,1069-01,,
stops,stop_name,ja-Hrkt,なかかさいごちょうめ,1069-01,,
stops,stop_name,en,Naka-Kasai-Gochōme (Naka-Kasai 5),1069-01,,
stops,stop_name,ja,中葛西五丁目,1069-02,,
stops,stop_name,ja-Hrkt,なかかさいごちょうめ,1069-02,,
stops,stop_name,en,Naka-Kasai-Gochōme (Naka-Kasai 5),1069-02,,
stops,stop_name,ja,中葛西七丁目,1070-01,,
stops,stop_name,ja-Hrkt,なかかさいななちょうめ,1070-01,,
stops,stop_name,en,Naka-Kasai-Nanachōme (Naka-Kasai 7),1070-01,,
stops,stop_name,ja,中葛西七丁目,1070-02,,
stops,stop_name,ja-Hrkt,なかかさいななちょうめ,1070-02,,
stops,stop_name,en,Naka-Kasai-Nanachōme (Naka-Kasai 7),1070-02,,
stops,stop_name,ja,中葛西七丁目,1070-03,,
stops,stop_name,ja-Hrkt,なかかさいななちょうめ,1070-03,,
stops,stop_name,en,Naka-Kasai-Nanachōme (Naka-Kasai 7),1070-03,,
stops,stop_name,ja,中葛西七丁目,1070-04,,
stops,stop_name,ja-Hrkt,なかかさいななちょうめ,1070-04,,
stops,stop_name,en,Naka-Kasai-Nanachōme (Naka-Kasai 7),1070-04,,
stops,stop_name,ja,中川大橋,1071-01,,
stops,stop_name,ja-Hrkt,なかがわおおはし,1071-01,,
stops,stop_name,en,Nakagawa-Ōhashi,1071-01,,
stops,stop_name,ja,中川大橋,1071-02,,
stops,stop_name,ja-Hrkt,なかがわおおはし,1071-02,,
stops,stop_name,en,Nakagawa-Ōhashi,1071-02,,
stops,stop_name,ja,中川新橋,1072-01,,
stops,stop_name,ja-Hrkt,なかがわしんばし,1072-01,,
stops,stop_name,en,Nakagawa-Shimbashi,1072-01,,
stops,stop_name,ja,中川新橋,1072-02,,
stops,stop_name,ja-Hrkt,なかがわしんばし,1072-02,,
stops,stop_name,en,Nakagawa-Shimbashi,1072-02,,
stops,stop_name,ja,中川新橋,1072-03,,
stops,stop_name,ja-Hrkt,なかがわしんばし,1072-03,,
stops,stop_name,en,Nakagawa-Shimbashi,1072-03,,
stops,stop_name,ja,成木二丁目自治会館前,1075-01,,
stops,stop_name,ja-Hrkt,なりきにちょうめじちかいかんまえ,1075-01,,
stops,stop_name,en,Nariki-Nichōme-Jichi-Kaikan (Nariki 2 Jichi-Kaikan),1075-01,,
stops,stop_name,ja,成木二丁目自治会館前,1075-02,,
stops,stop_name,ja-Hrkt,なりきにちょうめじちかいかんまえ,1075-02,,
stops,stop_name,en,Nariki-Nichōme-Jichi-Kaikan (Nariki 2 Jichi-Kaikan),1075-02,,
stops,stop_name,ja,中里橋,1076-01,,
stops,stop_name,ja-Hrkt,なかざとばし,1076-01,,
stops,stop_name,en,Nakazatobashi,1076-01,,
stops,stop_name,ja,中里橋,1076-02,,
stops,stop_name,ja-Hrkt,なかざとばし,1076-02,,
stops,stop_name,en,Nakazatobashi,1076-02,,
stops,stop_name,ja,中十条四丁目,1077-01,,
stops,stop_name,ja-Hrkt,なかじゅうじょうよんちょうめ,1077-01,,
stops,stop_name,en,Naka-Jūjō-Yonchōme (Naka-Jūjō 4),1077-01,,
stops,stop_name,ja,中十条四丁目,1077-02,,
stops,stop_name,ja-Hrkt,なかじゅうじょうよんちょうめ,1077-02,,
stops,stop_name,en,Naka-Jūjō-Yonchōme (Naka-Jūjō 4),1077-02,,
stops,stop_name,ja,中宿,1078-01,,
stops,stop_name,ja-Hrkt,なかじゅく,1078-01,,
stops,stop_name,en,Nakajuku,1078-01,,
stops,stop_name,ja,中宿,1078-02,,
stops,stop_name,ja-Hrkt,なかじゅく,1078-02,,
stops,stop_name,en,Nakajuku,1078-02,,
stops,stop_name,ja,仲町,1080-01,,
stops,stop_name,ja-Hrkt,なかちょう,1080-01,,
stops,stop_name,en,Nakachō,1080-01,,
stops,stop_name,ja,仲町,1080-02,,
stops,stop_name,ja-Hrkt,なかちょう,1080-02,,
stops,stop_name,en,Nakachō,1080-02,,
stops,stop_name,ja,仲町東組,1082-01,,
stops,stop_name,ja-Hrkt,なかちょうひがしぐみ,1082-01,,
stops,stop_name,en,Nakachō-Higashigumi,1082-01,,
stops,stop_name,ja,仲町東組,1082-02,,
stops,stop_name,ja-Hrkt,なかちょうひがしぐみ,1082-02,,
stops,stop_name,en,Nakachō-Higashigumi,1082-02,,
stops,stop_name,ja,中藤,1083-01,,
stops,stop_name,ja-Hrkt,なかとう,1083-01,,
stops,stop_name,en,Nakatō,1083-01,,
stops,stop_name,ja,中藤,1083-02,,
stops,stop_name,ja-Hrkt,なかとう,1083-02,,
stops,stop_name,en,Nakatō,1083-02,,
stops,stop_name,ja,中野北郵便局前,1086-01,,
stops,stop_name,ja-Hrkt,なかのきたゆうびんきょくまえ,1086-01,,
stops,stop_name,en,Nakano-Kita-Yūbinkyoku (Nakano-Kita Post Office),1086-01,,
stops,stop_name,ja,中野北郵便局前,1086-02,,
stops,stop_name,ja-Hrkt,なかのきたゆうびんきょくまえ,1086-02,,
stops,stop_name,en,Nakano-Kita-Yūbinkyoku (Nakano-Kita Post Office),1086-02,,
stops,stop_name,ja,中野坂上,1089-02,,
stops,stop_name,ja-Hrkt,なかのさかうえ,1089-02,,
stops,stop_name,en,Nakano-Sakaue,1089-02,,
stops,stop_name,ja,中野坂上,1089-03,,
stops,stop_name,ja-Hrkt,なかのさかうえ,1089-03,,
stops,stop_name,en,Nakano-Sakaue,1089-03,,
stops,stop_name,ja,中野天神前,1091-01,,
stops,stop_name,ja-Hrkt,なかのてんじんまえ,1091-01,,
stops,stop_name,en,Nakano-Tenjin (Nakano-Tenjin Shrine),1091-01,,
stops,stop_name,ja,中野天神前,1091-02,,
stops,stop_name,ja-Hrkt,なかのてんじんまえ,1091-02,,
stops,stop_name,en,Nakano-Tenjin (Nakano-Tenjin Shrine),1091-02,,
stops,stop_name,ja,本町三丁目,1092-01,,
stops,stop_name,ja-Hrkt,ほんちょうさんちょうめ（なかのく）,1092-01,,
stops,stop_name,en,Honchō-Sanchōme (Honchō 3),1092-01,,
stops,stop_name,ja,本町三丁目,1092-02,,
stops,stop_name,ja-Hrkt,ほんちょうさんちょうめ（なかのく）,1092-02,,
stops,stop_name,en,Honchō-Sanchōme (Honchō 3),1092-02,,
stops,stop_name,ja,中の橋,1093-01,,
stops,stop_name,ja-Hrkt,なかのはし,1093-01,,
stops,stop_name,en,Nakanohashi,1093-01,,
stops,stop_name,ja,中の橋,1093-02,,
stops,stop_name,ja-Hrkt,なかのはし,1093-02,,
stops,stop_name,en,Nakanohashi,1093-02,,
stops,stop_name,ja,中ノ橋,1094-02,,
stops,stop_name,ja-Hrkt,なかのはし,1094-02,,
stops,stop_name,en,Nakanohashi,1094-02,,
stops,stop_name,ja,中ノ橋,1094-03,,
stops,stop_name,ja-Hrkt,なかのはし,1094-03,,
stops,stop_name,en,Nakanohashi,1094-03,,
stops,stop_name,ja,中ノ橋,1094-04,,
stops,stop_name,ja-Hrkt,なかのはし,1094-04,,
stops,stop_name,en,Nakanohashi,1094-04,,
stops,stop_name,ja,中ノ橋,1094-05,,
stops,stop_name,ja-Hrkt,なかのはし,1094-05,,
stops,stop_name,en,Nakanohashi,1094-05,,
stops,stop_name,ja,中の橋通り,1095-01,,
stops,stop_name,ja-Hrkt,なかのはしどおり,1095-01,,
stops,stop_name,en,Nakanohashi-Dōri,1095-01,,
stops,stop_name,ja,中の橋通り,1095-02,,
stops,stop_name,ja-Hrkt,なかのはしどおり,1095-02,,
stops,stop_name,en,Nakanohashi-Dōri,1095-02,,
stops,stop_name,ja,中原,1099-01,,
stops,stop_name,ja-Hrkt,なかはら,1099-01,,
stops,stop_name,en,Nakahara,1099-01,,
stops,stop_name,ja,中原,1099-02,,
stops,stop_name,ja-Hrkt,なかはら,1099-02,,
stops,stop_name,en,Nakahara,1099-02,,
stops,stop_name,ja,中平井,1101-01,,
stops,stop_name,ja-Hrkt,なかひらい,1101-01,,
stops,stop_name,en,Naka-Hirai,1101-01,,
stops,stop_name,ja,長岡,1103-01,,
stops,stop_name,ja-Hrkt,ながおか,1103-01,,
stops,stop_name,en,Nagaoka,1103-01,,
stops,stop_name,ja,長岡,1103-02,,
stops,stop_name,ja-Hrkt,ながおか,1103-02,,
stops,stop_name,en,Nagaoka,1103-02,,
stops,stop_name,ja,東葛西三丁目,1104-01,,
stops,stop_name,ja-Hrkt,ひがしかさいさんちょうめ,1104-01,,
stops,stop_name,en,Higashi-Kasai-Sanchōme (Higashi-Kasai 3),1104-01,,
stops,stop_name,ja,東葛西三丁目,1104-02,,
stops,stop_name,ja-Hrkt,ひがしかさいさんちょうめ,1104-02,,
stops,stop_name,en,Higashi-Kasai-Sanchōme (Higashi-Kasai 3),1104-02,,
stops,stop_name,ja,長島町交差点,1106-01,,
stops,stop_name,ja-Hrkt,ながしまちょうこうさてん,1106-01,,
stops,stop_name,en,Nagashimachō-Kōsaten,1106-01,,
stops,stop_name,ja,長島町交差点,1106-02,,
stops,stop_name,ja-Hrkt,ながしまちょうこうさてん,1106-02,,
stops,stop_name,en,Nagashimachō-Kōsaten,1106-02,,
stops,stop_name,ja,長島町交差点,1106-03,,
stops,stop_name,ja-Hrkt,ながしまちょうこうさてん,1106-03,,
stops,stop_name,en,Nagashimachō-Kōsaten,1106-03,,
stops,stop_name,ja,長島町交差点,1106-04,,
stops,stop_name,ja-Hrkt,ながしまちょうこうさてん,1106-04,,
stops,stop_name,en,Nagashimachō-Kōsaten,1106-04,,
stops,stop_name,ja,永田町,1108-01,,
stops,stop_name,ja-Hrkt,ながたちょう,1108-01,,
stops,stop_name,en,Nagatachō,1108-01,,
stops,stop_name,ja,永田町,1108-02,,
stops,stop_name,ja-Hrkt,ながたちょう,1108-02,,
stops,stop_name,en,Nagatachō,1108-02,,
stops,stop_name,ja,長渕七丁目,1110-01,,
stops,stop_name,ja-Hrkt,ながぶちななちょうめ,1110-01,,
stops,stop_name,en,Nagabuchi-Nanachōme (Nagabuchi 7),1110-01,,
stops,stop_name,ja,長渕七丁目,1110-02,,
stops,stop_name,ja-Hrkt,ながぶちななちょうめ,1110-02,,
stops,stop_name,en,Nagabuchi-Nanachōme (Nagabuchi 7),1110-02,,
stops,stop_name,ja,なぎさニュータウン,1111-01,,
stops,stop_name,ja-Hrkt,なぎさにゅーたうん,1111-01,,
stops,stop_name,en,Nagisa New Town,1111-01,,
stops,stop_name,ja,なぎさニュータウン,1111-02,,
stops,stop_name,ja-Hrkt,なぎさにゅーたうん,1111-02,,
stops,stop_name,en,Nagisa New Town,1111-02,,
stops,stop_name,ja,なぎさニュータウン,1111-03,,
stops,stop_name,ja-Hrkt,なぎさにゅーたうん,1111-03,,
stops,stop_name,en,Nagisa New Town,1111-03,,
stops,stop_name,ja,なぎさニュータウン,1111-04,,
stops,stop_name,ja-Hrkt,なぎさにゅーたうん,1111-04,,
stops,stop_name,en,Nagisa New Town,1111-04,,
stops,stop_name,ja,なぎさニュータウン,1111-05,,
stops,stop_name,ja-Hrkt,なぎさにゅーたうん,1111-05,,
stops,stop_name,en,Nagisa New Town,1111-05,,
stops,stop_name,ja,鍋屋横丁,1112-01,,
stops,stop_name,ja-Hrkt,なべやよこちょう,1112-01,,
stops,stop_name,en,Nabeya-Yokochō,1112-01,,
stops,stop_name,ja,鍋屋横丁,1112-02,,
stops,stop_name,ja-Hrkt,なべやよこちょう,1112-02,,
stops,stop_name,en,Nabeya-Yokochō,1112-02,,
stops,stop_name,ja,並木橋,1114-01,,
stops,stop_name,ja-Hrkt,なみきばし,1114-01,,
stops,stop_name,en,Namikibashi,1114-01,,
stops,stop_name,ja,並木橋,1114-02,,
stops,stop_name,ja-Hrkt,なみきばし,1114-02,,
stops,stop_name,en,Namikibashi,1114-02,,
stops,stop_name,ja,泪橋,1115-01,,
stops,stop_name,ja-Hrkt,なみだばし,1115-01,,
stops,stop_name,en,Namidabashi,1115-01,,
stops,stop_name,ja,泪橋,1115-02,,
stops,stop_name,ja-Hrkt,なみだばし,1115-02,,
stops,stop_name,en,Namidabashi,1115-02,,
stops,stop_name,ja,泪橋,1115-03,,
stops,stop_name,ja-Hrkt,なみだばし,1115-03,,
stops,stop_name,en,Namidabashi,1115-03,,
stops,stop_name,ja,泪橋,1115-04,,
stops,stop_name,ja-Hrkt,なみだばし,1115-04,,
stops,stop_name,en,Namidabashi,1115-04,,
stops,stop_name,ja,奈良橋,1116-01,,
stops,stop_name,ja-Hrkt,ならはし,1116-01,,
stops,stop_name,en,Narahashi,1116-01,,
stops,stop_name,ja,奈良橋,1116-02,,
stops,stop_name,ja-Hrkt,ならはし,1116-02,,
stops,stop_name,en,Narahashi,1116-02,,
stops,stop_name,ja,成木市民センター前,1117-01,,
stops,stop_name,ja-Hrkt,なりきしみんせんたーまえ,1117-01,,
stops,stop_name,en,Nariki-Shimin Center,1117-01,,
stops,stop_name,ja,成木市民センター前,1117-02,,
stops,stop_name,ja-Hrkt,なりきしみんせんたーまえ,1117-02,,
stops,stop_name,en,Nariki-Shimin Center,1117-02,,
stops,stop_name,ja,成木市民センター前,1117-03,,
stops,stop_name,ja-Hrkt,なりきしみんせんたーまえ,1117-03,,
stops,stop_name,en,Nariki-Shimin Center,1117-03,,
stops,stop_name,ja,成木四丁目,1118-01,,
stops,stop_name,ja-Hrkt,なりきよんちょうめ,1118-01,,
stops,stop_name,en,Nariki Yonchōme (Nariki 4),1118-01,,
stops,stop_name,ja,成木四丁目,1118-02,,
stops,stop_name,ja-Hrkt,なりきよんちょうめ,1118-02,,
stops,stop_name,en,Nariki Yonchōme (Nariki 4),1118-02,,
stops,stop_name,ja,柏木,1119-01,,
stops,stop_name,ja-Hrkt,かしわぎ,1119-01,,
stops,stop_name,en,Kashiwagi,1119-01,,
stops,stop_name,ja,柏木,1119-02,,
stops,stop_name,ja-Hrkt,かしわぎ,1119-02,,
stops,stop_name,en,Kashiwagi,1119-02,,
stops,stop_name,ja,とうきょうスカイツリー駅入口,1120-01,,
stops,stop_name,ja-Hrkt,とうきょうすかいつりーえきいりぐち,1120-01,,
stops,stop_name,en,TOKYO SKYTREE Sta. Iriguchi,1120-01,,
