stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
0983-03,,東大病院前,,35.711017,139.764031,0983-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=983,0,,,,
0984-01,,東武浅草駅前,東京メトロ銀座線 浅草:都営浅草線 浅草:東武スカイツリーライン 浅草,35.71137,139.797657,0984-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=984,0,,,,11
0984-02,,東武浅草駅前,東武スカイツリーライン 浅草:都営浅草線 浅草:東京メトロ銀座線 浅草,35.712207,139.797733,0984-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=984,0,,,,13
0984-03,,東武浅草駅前,東京メトロ銀座線 浅草:都営浅草線 浅草:東武スカイツリーライン 浅草,35.711363,139.798085,0984-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=984,0,,,,9
0984-04,,東武浅草駅前,東京メトロ銀座線 浅草:都営浅草線 浅草:東武スカイツリーライン 浅草,35.712382,139.797914,0984-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=984,0,,,,12
0984-05,,東武浅草駅前,東武スカイツリーライン 浅草:都営浅草線 浅草:東京メトロ銀座線 浅草,35.711381,139.798349,0984-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=984,0,,,,10
0985-02,,東京タワー（公園下）,,35.65723,139.746156,0985-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=985,0,,,,
0986-01,,東部病院前,,35.778682,139.798154,0986-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=986,0,,,,
0986-02,,東部病院前,,35.778466,139.799435,0986-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=986,0,,,,
0987-01,,東陽操車所前,,35.669319,139.813518,0987-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=987,0,,,,
0987-02,,東陽操車所前,,35.669555,139.813733,0987-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=987,0,,,,
0988-01,,東洋大学前,,35.724167,139.751044,0988-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=988,0,,,,
0988-02,,東洋大学前,,35.724772,139.750218,0988-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=988,0,,,,
0989-01,,東陽町駅前,東京メトロ東西線 東陽町,35.669697,139.81675,0989-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=989,0,,,,1
0989-02,,東陽町駅前,東京メトロ東西線 東陽町,35.669697,139.816922,0989-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=989,0,,,,2
0989-03,,東陽町駅前,東京メトロ東西線 東陽町,35.669707,139.817064,0989-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=989,0,,,,3
0989-04,,東陽町駅前,東京メトロ東西線 東陽町,35.669471,139.817132,0989-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=989,0,,,,4
0989-05,,東陽町駅前,東京メトロ東西線 東陽町,35.670131,139.816311,0989-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=989,0,,,,5
0989-06,,東陽町駅前,東京メトロ東西線 東陽町,35.670604,139.816514,0989-06,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=989,0,,,,6
0989-07,,東陽町駅前,東京メトロ東西線 東陽町,35.668853,139.816546,0989-07,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=989,0,,,,7
0989-08,,東陽町駅前,東京メトロ東西線 東陽町,35.66939,139.815404,0989-08,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=989,0,,,,
0990-01,,東陽一丁目,,35.667469,139.810758,0990-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=990,0,,,,
0990-02,,東陽一丁目,,35.667468,139.811055,0990-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=990,0,,,,
0991-01,,東陽三丁目,,35.670209,139.810942,0991-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=991,0,,,,
0991-02,,東陽三丁目,,35.669848,139.810989,0991-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=991,0,,,,
0991-03,,東陽三丁目,,35.669242,139.811608,0991-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=991,0,,,,
0991-04,,東陽三丁目,,35.669429,139.810303,0991-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=991,0,,,,
0992-01,,東陽五丁目,,35.672081,139.811493,0992-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=992,0,,,,
0992-02,,東陽五丁目,,35.672179,139.811383,0992-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=992,0,,,,
0993-01,,東陽六丁目,,35.675182,139.812092,0993-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=993,0,,,,
0993-02,,東陽六丁目,,35.675119,139.812199,0993-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=993,0,,,,
0996-01,,都営戸山ハイツ前,,35.700885,139.70995,0996-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=996,0,,,,
0997-01,,通り三丁目,,35.679398,139.770868,0997-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=997,0,,,,
0997-02,,通り三丁目,,35.679149,139.772418,0997-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=997,0,,,,
0998-01,,Hareza池袋,,35.73267,139.715533,0998-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=998,0,,,,
0998-02,,Hareza池袋,,35.732642,139.715099,0998-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=998,0,,,,
0999-01,,東池袋三丁目,,35.73004,139.723499,0999-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=999,0,,,,
0999-02,,東池袋三丁目,,35.73061,139.722012,0999-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=999,0,,,,
1000-01,,豊島橋,,35.763829,139.757723,1000-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1000,0,,,,
1000-02,,豊島橋,,35.764372,139.757305,1000-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1000,0,,,,
1001-01,,豊島二丁目,,35.757364,139.743101,1001-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1001,0,,,,
1001-02,,豊島二丁目,,35.757169,139.742634,1001-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1001,0,,,,
1002-01,,豊島三丁目,,35.759088,139.744734,1002-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1002,0,,,,
1002-02,,豊島三丁目,,35.758968,139.744475,1002-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1002,0,,,,
1003-01,,豊島四丁目,,35.761663,139.747077,1003-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1003,0,,,,
1003-02,,豊島四丁目,,35.76226,139.747776,1003-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1003,0,,,,
1004-01,,豊島五丁目団地,,35.763483,139.752966,1004-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1004,0,,,,
1004-02,,豊島五丁目団地,,35.763913,139.752165,1004-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1004,0,,,,
1004-03,,豊島五丁目団地,,35.764114,139.752637,1004-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1004,0,,,,
1004-04,,豊島五丁目団地,,35.764256,139.752127,1004-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1004,0,,,,
1004-05,,豊島五丁目団地,,35.764259,139.752218,1004-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1004,0,,,,
1005-01,,豊島七丁目,,35.76476,139.742473,1005-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1005,0,,,,
1006-01,,豊島八丁目,,35.763889,139.741289,1006-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1006,0,,,,
1006-02,,豊島八丁目,,35.76404,139.740161,1006-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1006,0,,,,
1006-03,,豊島八丁目,,35.765978,139.739428,1006-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1006,0,,,,
1007-01,,豊島六丁目,,35.763497,139.748994,1007-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1007,0,,,,
1007-02,,豊島六丁目,,35.763736,139.74911,1007-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1007,0,,,,
1008-01,,東京国際フォーラム前,,35.678493,139.763491,1008-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1008,0,,,,
1008-03,,東京国際フォーラム前,,35.677469,139.763346,1008-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1008,0,,,,
1009-01,,新宿区社会福祉協議会前,,35.712031,139.707304,1009-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1009,0,,,,
1009-02,,新宿区社会福祉協議会前,,35.712067,139.707519,1009-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1009,0,,,,
1015-01,,殿ヶ谷,,35.765801,139.361978,1015-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1015,0,,,,
1015-02,,殿ヶ谷,,35.765593,139.362265,1015-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1015,0,,,,
1016-01,,富岡一丁目,,35.670276,139.8,1016-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1016,0,,,,
1016-02,,富岡一丁目,,35.670077,139.799886,1016-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1016,0,,,,
1017-01,,富ヶ谷,,35.667782,139.689547,1017-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1017,0,,,,
1017-02,,富ヶ谷,,35.66756,139.691353,1017-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1017,0,,,,
1018-01,,富坂上,,35.709163,139.748601,1018-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1018,0,,,,
1018-02,,富坂上,,35.709197,139.748912,1018-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1018,0,,,,
1019-01,,国立国際医療研究センター前,,35.701257,139.715769,1019-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1019,0,,,,
1019-02,,国立国際医療研究センター前,,35.701201,139.715482,1019-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1019,0,,,,
1021-01,,豊洲四丁目,,35.656019,139.798442,1021-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1021,0,,,,
1021-02,,豊洲四丁目,,35.655633,139.798407,1021-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1021,0,,,,
1024-01,,豊洲二丁目,,35.656371,139.794463,1024-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1024,0,,,,
1024-02,,豊洲二丁目,,35.65688,139.794522,1024-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1024,0,,,,
1025-01,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.654982,139.795068,1025-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,1
1025-02,,豊洲駅前,東京メトロ有楽町線 豊洲:ゆりかもめ 豊洲,35.65489,139.795161,1025-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,2
1025-03,,豊洲駅前,東京メトロ有楽町線 豊洲:ゆりかもめ 豊洲,35.654799,139.795263,1025-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,3
1025-04,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.654993,139.795563,1025-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,4
1025-05,,豊洲駅前,東京メトロ有楽町線 豊洲:ゆりかもめ 豊洲,35.655154,139.795679,1025-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,5
1025-06,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.653771,139.797051,1025-06,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,6
1025-07,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.655265,139.797318,1025-07,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,7
1025-08,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.65505,139.796979,1025-08,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,8
1025-09,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.65515,139.797123,1025-09,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,9
1025-10,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.654318,139.797086,1025-10,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,10
1025-11,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.654154,139.797249,1025-11,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,11
1025-12,,豊洲駅前,東京メトロ有楽町線 豊洲:ゆりかもめ 豊洲,35.653926,139.795894,1025-12,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,12
1025-13,,豊洲駅前,ゆりかもめ 豊洲:東京メトロ有楽町線 豊洲,35.654002,139.795975,1025-13,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1025,0,,,,13
1026-01,,ＩＨＩ前,,35.657604,139.793225,1026-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1026,0,,,,
1026-02,,ＩＨＩ前,,35.658676,139.79277,1026-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1026,0,,,,
1027-01,,豊住橋,,35.675891,139.817039,1027-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1027,0,,,,
1027-02,,豊住橋,,35.675179,139.81594,1027-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1027,0,,,,
1027-03,,豊住橋,,35.674683,139.816199,1027-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1027,0,,,,
1028-01,,豊洲一丁目,,35.660591,139.793523,1028-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1028,0,,,,
1028-02,,豊洲一丁目,,35.661478,139.791944,1028-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1028,0,,,,
1028-03,,豊洲一丁目,,35.659894,139.793222,1028-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1028,0,,,,
1029-01,,豊玉北,,35.736508,139.664204,1029-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1029,0,,,,
1029-02,,豊玉北,,35.736277,139.664471,1029-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1029,0,,,,
1031-01,,豊玉北四丁目,,35.735315,139.659548,1031-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1031,0,,,,
1031-02,,豊玉北四丁目,,35.734544,139.659325,1031-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1031,0,,,,
1032-01,,豊玉中,,35.729431,139.656589,1032-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1032,0,,,,
1032-02,,豊玉中,,35.729689,139.656586,1032-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1032,0,,,,
1033-01,,豊玉中一丁目,,35.728598,139.661569,1033-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1033,0,,,,
1033-02,,豊玉中一丁目,,35.728573,139.661519,1033-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1033,0,,,,
1034-01,,豊玉中二丁目,,35.731164,139.659491,1034-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1034,0,,,,
1034-02,,豊玉中二丁目,,35.731019,139.658438,1034-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1034,0,,,,
1034-03,,豊玉中二丁目,,35.731269,139.658411,1034-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1034,0,,,,
1034-04,,豊玉中二丁目,,35.730608,139.659629,1034-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1034,0,,,,
1035-01,,豊海水産埠頭,,35.653659,139.769529,1035-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1035,0,,,,
1035-02,,豊海水産埠頭,,35.653795,139.769399,1035-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1035,0,,,,
1036-01,,虎ノ門,東京メトロ銀座線 虎ノ門,35.670194,139.750266,1036-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1036,0,,,,1
1036-02,,虎ノ門,東京メトロ銀座線 虎ノ門,35.669866,139.750473,1036-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1036,0,,,,2
1039-03,,虎ノ門三丁目,,35.66613,139.747037,1039-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1039,0,,,,
1039-04,,虎ノ門三丁目,,35.664168,139.746387,1039-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1039,0,,,,
1040-01,,虎ノ門五丁目,,35.661258,139.743382,1040-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1040,0,,,,
1040-02,,虎ノ門五丁目,,35.661172,139.743701,1040-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1040,0,,,,
1044-01,,都立新宿山吹高校前,,35.70742,139.728631,1044-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1044,0,,,,
1044-02,,都立新宿山吹高校前,,35.707243,139.728197,1044-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1044,0,,,,
1045-01,,都立足立高校前,,35.770179,139.803366,1045-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1045,0,,,,
1045-02,,都立足立高校前,,35.769926,139.803572,1045-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1045,0,,,,
1046-01,,大塚四丁目,,35.724178,139.730814,1046-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1046,0,,,,
1046-02,,大塚四丁目,,35.723551,139.730883,1046-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1046,0,,,,
1048-01,,都立産業技術高専品川キャンパス前,,35.607016,139.747628,1048-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1048,0,,,,
1048-02,,都立産業技術高専品川キャンパス前,,35.607604,139.746988,1048-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1048,0,,,,
1048-03,,都立産業技術高専品川キャンパス前,,35.607411,139.747222,1048-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1048,0,,,,
1049-01,,東浅草,,35.723182,139.801596,1049-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1049,0,,,,
1049-02,,東浅草,,35.722495,139.801483,1049-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1049,0,,,,
1050-01,,都立三商前,,35.664312,139.796821,1050-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1050,0,,,,
1050-02,,都立三商前,,35.665047,139.796309,1050-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1050,0,,,,
1051-01,,早大理工前,,35.7064,139.708728,1051-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1051,0,,,,
1051-02,,早大理工前,,35.705626,139.708853,1051-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1051,0,,,,
1052-01,,八広三丁目,,35.718212,139.829091,1052-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1052,0,,,,
1052-02,,八広三丁目,,35.718179,139.829184,1052-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1052,0,,,,
1055-01,,道灌山下,,35.729521,139.76258,1055-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1055,0,,,,
1055-02,,道灌山下,,35.730068,139.762899,1055-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1055,0,,,,
1055-03,,道灌山下,,35.730263,139.76193,1055-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1055,0,,,,
1055-04,,道灌山下,,35.730271,139.762879,1055-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1055,0,,,,
1057-01,,動坂下,,35.731863,139.758422,1057-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1057,0,,,,
1057-02,,動坂下,,35.731927,139.758753,1057-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1057,0,,,,
1057-03,,動坂下,,35.731771,139.759428,1057-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1057,0,,,,
1057-04,,動坂下,,35.731743,139.758149,1057-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1057,0,,,,
1058-01,,同潤会,,35.703712,139.873602,1058-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1058,0,,,,
1058-02,,同潤会,,35.702709,139.873458,1058-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1058,0,,,,
1060-01,,内藤町大京町,,35.684751,139.716031,1060-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1060,0,,,,
1060-02,,内藤町大京町,,35.684142,139.715817,1060-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1060,0,,,,
1062-01,,中板橋駅入口,東武東上線 中板橋,35.758331,139.694281,1062-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1062,0,,,,
1062-02,,中板橋駅入口,東武東上線 中板橋,35.758836,139.695556,1062-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1062,0,,,,
1063-01,,中井橋,,35.822235,139.27681,1063-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1063,0,,,,
1063-02,,中井橋,,35.822368,139.276762,1063-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1063,0,,,,
1064-01,,中居堀,,35.713037,139.826692,1064-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1064,0,,,,
1064-02,,中居堀,,35.713705,139.826644,1064-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1064,0,,,,
1064-03,,中居堀,,35.713798,139.826784,1064-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1064,0,,,,
1064-04,,中居堀,,35.713601,139.827539,1064-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1064,0,,,,
1065-01,,中入谷,,35.801783,139.768768,1065-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1065,0,,,,
1065-02,,中入谷,,35.801963,139.768978,1065-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1065,0,,,,
1066-01,,中入谷,,35.71912,139.786509,1066-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1066,0,,,,
1066-02,,中入谷,,35.719053,139.786115,1066-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1066,0,,,,
1069-01,,中葛西五丁目,,35.661394,139.866554,1069-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=1069,0,,,,
